INSTANCE MEMORY_REQUIRED TOTAL_3D_GRIDPOINTS TOTAL_2D_GRIDPOINTS 
1 2 4 8 16 32 64 
NVG_2004_TEST_ScaleXY_4 429 169290 3762 1.0 0.875 0.608695652174 --- 0.48275862069 0.311111111111 --- 
NVG_2004_TEST_ScaleXY_8 110 43065 957 1.0 0.636363636364 0.388888888889 0.0368421052632 0.0460526315789 0.166666666667 0.109375 
NVG_2004_TEST_none_none 6751 2723752 59212 1.0 2.0 3.0303030303 3.84615384615 0.77519379845 3.0303030303 --- 
NVG_ReducedArea_25oct06_ScaleXY_2 469 169911 5859 1.0 0.684210526316 0.866666666667 0.164556962025 0.351351351351 0.288888888889 --- 
NVG_ReducedArea_25oct06_ScaleXY_4 121 42112 1504 1.0 0.769230769231 0.833333333333 0.133333333333 0.238095238095 0.232558139535 --- 
NVG_ReducedArea_25oct06_none_none 1850 670625 23125 1.0 1.32352941176 1.8 1.25 1.45161290323 0.957446808511 --- 
NVG_Reduced_TCalib5_ScaleXY_2 446 169911 5859 1.0 1.07142857143 1.15384615385 0.163043478261 0.254237288136 0.375 --- 
NVG_Reduced_TCalib5_ScaleXY_4 115 42112 1504 1.0 0.615384615385 0.615384615385 0.078431372549 0.142857142857 0.205128205128 --- 
NVG_Reduced_TCalib5_none_none 1758 670625 23125 1.0 37.0 1.54166666667 0.333333333333 0.212643678161 0.755102040816 --- 
NVG_revised_model_ScaleXY_2 2340 870905 24883 1.0 1.4 0.538461538462 0.486111111111 1.16666666667 1.06060606061 --- 
NVG_revised_model_ScaleXY_4 593 220500 6300 1.0 --- 0.185185185185 --- 0.10989010989 0.3125 --- 
NVG_revised_model_ScaleXY_8 151 54264 1596 1.0 0.128205128205 0.0657894736842 0.0526315789474 0.0420168067227 0.151515151515 --- 
NVG_revised_model_none_none 9328 3473190 99234 1.0 2.0 3.28301886792 1.59633027523 3.48 3.78260869565 --- 
SAUDI1_ScaleXY_2 252 87840 2928 1.0 0.093131548312 0.334728033473 0.233918128655 0.197530864198 0.155642023346 --- 
SAUDI1_ScaleXY_4 100 22320 744 1.0 0.0956399437412 0.104776579353 0.0653218059558 0.377777777778 0.131021194605 --- 
SAUDI1_none_none 999 360096 11616 1.0 1.13506493506 1.60661764706 3.42297650131 2.47358490566 2.39670932358 --- 
SimpleSMTest_none_none 100 7497 441 1.0 0.126984126984 0.0879120879121 0.533333333333 0.333333333333 0.173913043478 --- 
TS_3D_COUPLED_SGI_ScaleXY_2 100 5445 121 1.0 --- --- --- --- --- --- 
TS_3D_COUPLED_SGI_none_none 100 19845 441 1.0 0.111111111111 0.583333333333 0.388888888889 0.28 0.145833333333 --- 
TemperatureErosionTest_ScaleXY_2 100 14872 676 1.0 5.3 5.3 2.65 5.3 3.3125 --- 
TemperatureErosionTest_none_none 177 57222 2601 1.0 1.73076923077 4.09090909091 6.42857142857 5.0 2.64705882353 --- 
Thermal_ScaleXY_2 6367 2889348 48972 1.0 2.0 0.879120879121 1.50943396226 2.17194570136 2.12389380531 --- 
